iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
28,2,6,4,5,18,7,17,19,12,9,14,13,1,20,10,3,15,16,11,21,908,
32,13,12,17,3,6,4,18,20,1,21,11,5,10,16,15,14,8,19,9,7,908,
48,12,18,16,20,4,10,2,17,9,14,6,11,15,3,1,5,7,21,19,13,908,
521,6,13,17,2,20,18,9,14,1,4,3,16,12,5,8,10,11,15,19,7,908,
610,4,21,1,14,13,19,11,9,2,16,5,17,12,3,8,6,20,15,18,7,908,
718,6,16,13,20,2,4,7,19,14,15,21,10,17,1,12,9,3,11,8,5,908,
88,5,15,17,9,14,2,6,10,16,11,20,1,4,21,13,3,19,12,7,18,908,
91,18,16,5,4,10,13,3,15,17,12,14,21,6,2,9,8,20,7,19,11,908,
1011,18,17,5,1,3,15,4,10,13,8,19,2,9,21,16,12,14,6,7,20,908,
118,5,15,17,9,14,2,6,10,16,11,20,1,4,21,13,3,19,12,7,18,908,
121,21,8,16,19,15,11,13,12,7,10,17,4,9,20,6,18,14,5,3,2,908,
137,14,2,13,20,18,19,12,21,11,3,5,17,9,8,16,1,4,15,6,10,908,
141,21,8,16,19,15,11,13,12,7,10,17,4,9,20,6,18,14,5,3,2,908,
157,14,2,13,20,18,19,12,21,11,9,5,17,3,8,16,1,4,15,6,10,908,
167,14,2,13,20,18,19,12,21,11,3,5,17,9,8,16,1,4,15,6,10,908,
171,21,8,16,19,15,11,13,12,7,10,17,4,9,20,6,18,14,5,3,2,908,
1815,12,19,17,13,6,7,20,4,18,1,5,16,14,2,9,8,3,10,21,11,908,
1911,16,1,6,13,3,2,15,19,21,4,5,18,10,12,9,17,20,14,7,8,908,
2016,14,2,8,3,21,11,13,12,7,10,17,4,9,20,6,18,15,19,1,5,908,
211,18,4,15,11,13,16,17,3,8,2,12,9,7,14,19,10,20,5,21,6,908,
2220,17,13,21,2,16,7,4,14,6,19,3,12,9,8,18,15,5,11,1,10,908,
2317,1,4,3,5,11,15,7,10,13,8,19,2,9,21,16,12,6,14,20,18,908,
241,18,16,5,4,10,13,3,15,17,12,14,21,8,2,9,6,20,7,19,11,908,
252,5,20,8,6,3,18,7,15,17,12,14,21,4,19,16,9,1,10,13,11,908,
2615,12,19,17,13,6,7,20,4,18,1,5,16,14,2,9,8,3,10,21,11,908,
2711,18,17,5,1,3,15,4,10,13,8,19,2,9,21,16,12,14,6,7,20,908,
2811,18,17,5,1,3,15,4,10,13,8,19,2,9,21,16,12,14,6,7,20,908,
2912,13,8,20,7,14,19,5,10,16,18,6,2,4,15,9,11,3,21,17,1,908,
3011,18,17,7,1,3,15,4,10,13,8,19,2,9,5,16,12,14,6,21,20,908,
3118,11,5,17,3,1,4,15,20,10,8,19,2,9,21,16,12,14,6,7,13,908,
327,14,2,9,6,18,19,12,21,11,13,5,17,3,8,16,1,4,15,20,10,908,
3312,13,8,20,7,14,19,5,10,16,18,6,2,4,15,9,11,3,21,17,1,908,
3411,16,7,1,13,3,2,15,19,20,4,5,18,10,12,9,17,21,14,6,8,908,
3514,19,10,18,6,2,4,15,21,11,9,5,17,3,8,16,1,12,13,20,7,908,
