iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
28,16,2,18,10,21,4,6,13,9,15,17,14,11,12,5,20,1,7,19,3,954,
310,18,20,13,2,15,19,17,14,12,6,9,4,5,16,3,1,7,8,21,11,954,
421,13,6,7,19,14,5,9,11,18,3,16,12,10,4,8,1,15,2,20,17,954,
56,12,17,13,11,7,9,3,14,16,1,8,15,10,5,2,20,19,18,21,4,954,
613,17,9,5,10,1,21,12,8,18,7,20,2,11,19,16,15,4,6,3,14,954,
72,3,5,8,17,20,6,19,9,4,21,13,7,1,10,18,12,11,16,14,15,954,
84,13,16,11,17,3,6,8,10,18,20,2,12,15,5,19,21,9,7,1,14,954,
93,13,16,1,7,17,8,4,11,20,10,15,21,9,19,2,14,12,18,5,6,954,
1016,9,17,8,15,12,14,20,21,3,1,13,7,5,6,19,11,2,4,18,10,954,
1117,19,7,14,18,10,21,9,1,3,5,13,12,4,8,16,15,20,11,6,2,954,
