iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
215,5,10,11,18,16,4,20,9,13,12,21,19,7,8,3,6,2,17,14,1,1004,
314,13,15,3,10,2,21,5,7,1,19,17,18,11,9,20,6,8,16,4,12,1004,
47,9,16,21,10,11,20,8,1,12,18,2,14,15,3,19,6,4,17,13,5,1004,
57,8,11,21,18,6,3,4,20,14,1,12,19,16,15,2,5,17,13,9,10,1004,
621,14,12,10,17,4,11,1,5,8,19,3,18,15,2,9,16,7,13,20,6,1004,
717,1,10,21,15,5,18,6,7,11,4,2,19,9,13,16,8,3,14,20,12,1004,
818,10,13,2,11,5,12,9,7,17,16,4,20,8,6,21,19,14,15,3,1,1004,
916,2,12,4,9,14,21,8,11,6,13,18,10,17,7,15,19,3,5,1,20,1004,
101,8,11,19,4,6,15,18,17,10,7,21,12,20,3,13,9,5,16,2,14,1004,
113,1,9,4,13,15,19,14,8,11,5,21,7,16,17,20,12,2,18,10,6,1004,
1219,20,14,5,6,12,4,18,13,7,15,11,8,3,2,17,1,10,9,16,21,1004,
131,8,11,19,14,6,15,18,17,10,7,21,12,20,3,13,9,5,16,2,4,1004,
141,2,10,11,18,16,4,20,9,13,12,21,19,7,8,6,17,3,5,15,14,1004,
155,8,7,10,6,4,16,21,19,18,13,2,9,1,20,15,3,11,17,12,14,1004,
1611,6,17,3,19,5,10,9,15,20,13,14,16,8,1,21,12,4,7,2,18,1004,
1719,20,14,5,6,12,4,18,13,7,15,11,8,3,2,17,1,10,9,16,21,1004,
1816,5,3,10,4,18,9,8,19,14,7,6,11,15,20,12,1,21,2,13,17,1004,
1911,6,17,5,19,3,10,9,15,20,13,14,16,8,1,21,12,4,7,2,18,1004,
2013,9,6,5,7,17,12,2,10,18,20,11,3,8,19,16,15,1,14,21,4,1004,
218,19,14,20,5,13,17,1,12,21,9,16,3,4,2,7,10,6,11,18,15,1004,
2213,9,6,5,7,17,12,2,10,18,20,11,3,8,19,16,15,1,14,21,4,1004,
2317,20,5,10,4,18,9,8,19,14,7,3,13,6,12,15,16,2,21,11,1,1004,
2418,11,7,3,14,10,9,13,16,6,19,12,15,4,20,5,8,17,21,2,1,1004,
2519,7,14,5,6,12,4,18,13,20,15,11,8,3,2,17,1,10,9,16,21,1004,
2610,3,17,11,6,8,18,5,16,13,21,4,19,15,2,9,20,1,12,7,14,1004,
2716,5,3,10,4,18,9,8,19,14,7,6,11,15,20,12,1,21,2,13,17,1004,
2819,1,14,5,6,12,4,18,13,7,15,11,8,3,2,17,20,10,9,16,21,1004,
2919,7,14,5,6,12,4,18,13,20,15,11,8,3,2,17,1,10,9,16,21,1004,
3019,20,14,5,6,12,4,18,13,7,15,11,8,3,2,17,1,10,9,16,21,1004,
3119,1,14,5,6,12,4,18,13,7,15,11,8,3,2,17,20,10,9,16,21,1004,
321,14,8,16,19,6,12,15,4,20,17,10,21,2,3,13,9,5,18,11,7,1004,
3319,4,6,15,18,7,21,12,20,3,13,9,16,2,14,17,10,5,1,8,11,1004,
3416,5,3,10,4,18,9,8,19,14,7,6,11,15,20,12,13,2,17,1,21,1004,
3519,7,14,5,6,12,4,18,13,20,15,11,8,3,2,17,1,10,9,16,21,1004,
3619,20,14,5,6,12,4,18,13,7,15,11,8,3,2,17,1,10,9,16,21,1004,
371,8,11,19,4,6,15,18,17,10,7,21,12,20,3,13,9,5,16,2,14,1004,
3818,11,7,3,14,10,1,13,16,6,19,12,15,4,20,17,8,5,21,2,9,1004,
3919,7,14,5,6,12,4,18,13,21,15,11,8,3,2,17,1,10,9,16,20,1004,
4010,20,17,11,6,13,18,5,19,14,12,4,8,7,15,3,2,1,9,16,21,1004,
411,8,20,19,4,6,15,18,17,10,7,21,12,11,3,13,9,5,16,2,14,1004,
4219,7,14,5,6,12,4,18,13,20,15,17,8,3,2,11,1,10,9,16,21,1004,
4318,7,11,3,10,14,1,13,16,6,19,12,15,4,20,17,8,5,21,2,9,1004,
4418,11,7,3,14,10,1,13,16,6,19,12,15,4,20,17,8,5,21,2,9,1004,
4516,5,3,10,4,18,9,8,19,14,7,6,11,15,20,12,13,2,17,1,21,1004,
469,16,21,10,4,19,7,14,5,6,12,18,13,20,15,11,8,3,2,17,1,1004,
