iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
22,4,3,20,7,14,8,12,21,16,11,13,1,17,6,19,9,18,10,5,15,954,
31,5,10,7,12,6,15,13,8,20,16,19,2,4,9,17,3,21,11,18,14,954,
418,13,7,17,9,19,1,21,3,12,11,6,5,20,8,15,2,4,16,14,10,954,
59,1,7,6,12,14,13,10,15,19,16,5,8,20,17,21,3,18,11,2,4,954,
613,16,19,3,7,11,9,15,18,20,2,4,1,21,6,10,5,17,12,8,14,954,
721,16,12,6,20,14,17,18,10,1,7,2,15,9,3,11,4,13,19,8,5,954,
817,4,9,11,7,12,8,5,21,13,1,20,19,18,2,16,3,6,14,15,10,954,
913,17,16,9,5,4,1,14,2,8,7,15,19,6,21,20,18,3,10,12,11,954,
1019,9,8,2,3,16,12,4,11,5,18,20,21,15,17,14,10,13,7,6,1,954,
1111,4,10,9,21,12,2,3,20,14,15,1,7,17,19,6,8,5,13,16,18,954,
