iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
211,13,14,6,3,4,21,17,7,8,5,12,9,19,18,2,20,15,16,1,10,954,
317,16,10,18,21,1,14,8,2,7,9,20,13,6,4,19,11,12,3,15,5,954,
413,20,2,7,18,5,8,6,17,15,4,16,14,19,1,21,10,9,12,11,3,954,
57,18,1,11,10,8,19,3,4,13,20,5,6,9,17,14,2,12,15,16,21,954,
65,13,16,9,3,10,11,21,15,19,7,12,8,1,17,4,14,18,2,20,6,954,
74,2,13,7,6,18,8,10,12,3,11,16,21,17,5,19,1,20,14,15,9,954,
816,7,19,11,14,2,8,4,20,18,21,10,15,6,13,17,3,5,12,1,9,954,
918,13,2,12,16,1,7,15,11,20,5,10,8,3,17,19,21,4,14,9,6,954,
1016,9,20,21,18,2,4,14,8,6,11,15,19,3,1,10,5,17,13,12,7,954,
1118,5,6,19,14,10,4,21,1,13,11,20,2,3,8,15,17,12,16,9,7,954,
