iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
216,1,14,19,18,5,17,6,9,10,2,12,20,4,3,15,8,11,7,13,21,954,
36,2,10,13,1,11,20,4,18,14,7,16,3,8,21,5,17,9,12,19,15,954,
48,11,14,2,19,15,5,6,20,21,18,1,3,12,13,17,7,4,9,10,16,954,
510,11,18,19,17,12,4,20,8,13,3,15,7,9,21,2,6,14,5,16,1,954,
616,19,10,13,18,2,4,3,14,12,9,17,7,15,8,1,5,20,11,21,6,954,
72,18,11,21,17,19,14,16,4,13,12,8,9,3,15,20,10,1,7,6,5,954,
815,20,6,21,3,11,18,7,17,13,16,4,8,2,19,1,9,12,14,10,5,954,
916,19,10,5,15,2,1,13,7,8,3,6,9,14,12,21,17,11,4,18,20,954,
1016,14,4,1,19,8,17,3,20,13,11,18,10,2,15,5,6,12,7,9,21,954,
114,3,14,6,20,2,15,12,13,9,11,10,5,7,1,19,18,8,17,21,16,954,
