iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
1,19,40,40,23,80,40,51,46,40,40,43,40,80,24,60,1,6,27,80,18,-400,
2,53,40,25,25,75,40,46,5,40,40,60,40,35,36,52,40,3,40,80,25,-433,
3,53,40,25,25,75,40,46,5,40,40,60,40,35,36,52,40,3,40,80,25,-433,
4,20,14,5,46,69,40,37,42,30,40,21,40,79,32,54,40,40,40,71,40,-438,
5,20,14,5,46,69,40,37,42,30,40,21,40,79,32,54,40,40,40,71,40,-438,
6,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
7,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
8,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
9,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
10,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
11,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
12,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
13,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
14,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
15,53,40,22,26,74,40,38,10,40,40,60,40,32,40,52,40,3,40,80,30,-458,
16,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
17,54,32,40,58,36,40,20,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
18,54,32,40,57,35,40,22,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
19,54,32,40,57,35,40,22,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
20,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
21,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
22,54,32,40,58,35,40,21,56,17,40,24,40,28,40,34,40,40,40,80,41,-454,
23,53,40,26,25,68,40,47,5,40,40,60,40,35,36,52,40,2,40,80,31,-458,
24,53,40,26,24,75,40,47,5,40,35,60,40,35,36,51,40,2,40,80,31,-458,
25,53,40,26,24,75,40,47,5,40,35,60,40,35,36,51,40,2,40,80,31,-458,
26,53,40,26,24,75,40,47,5,40,35,60,40,35,36,51,40,2,40,80,31,-458,
27,53,40,26,25,68,40,47,5,40,40,60,40,35,36,52,40,2,40,80,31,-458,
28,54,32,40,37,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
29,54,32,40,37,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
30,54,32,40,37,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
31,54,32,40,37,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
32,54,32,40,37,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
33,54,32,40,37,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
34,54,32,40,37,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
35,54,32,40,42,35,40,27,56,40,40,24,40,28,40,29,40,40,32,80,41,-469,
36,54,32,40,42,35,40,27,56,40,40,24,40,28,40,29,40,40,32,80,41,-469,
37,54,32,40,42,35,40,27,56,40,40,24,40,28,40,29,40,40,32,80,41,-469,
38,54,32,40,42,35,40,27,56,40,40,24,40,28,40,29,40,40,32,80,41,-469,
39,54,32,40,42,35,40,27,56,40,40,24,40,28,40,29,40,40,32,80,41,-469,
40,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
41,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
42,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
43,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
44,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
45,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
46,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
47,49,32,40,37,35,40,27,60,40,40,24,40,28,40,35,40,40,32,80,41,-502,
48,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
49,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
50,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
51,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
52,49,31,40,42,36,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
53,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
54,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,33,80,40,-502,
55,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
56,49,32,40,43,35,40,27,55,40,40,24,40,28,40,34,40,40,32,80,41,-502,
57,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
58,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
59,49,32,40,43,35,40,27,55,40,40,24,40,28,40,34,40,40,32,80,41,-502,
60,49,32,40,41,36,40,26,57,40,40,24,40,28,40,34,40,40,32,80,41,-502,
61,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
62,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
63,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
64,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
65,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
66,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
67,50,31,40,42,35,40,26,56,40,40,24,40,29,40,34,40,40,32,80,41,-502,
68,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
69,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
70,49,32,40,42,35,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
71,48,32,40,42,34,40,27,56,40,40,27,40,27,40,34,40,40,32,80,41,-502,
72,49,32,40,42,35,40,27,59,40,40,27,40,28,40,35,40,40,28,80,38,-502,
73,48,32,40,42,34,40,27,56,40,40,27,40,27,40,34,40,40,32,80,41,-502,
74,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
75,49,32,40,42,35,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
76,49,32,40,42,35,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
77,49,32,40,42,35,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
78,50,32,40,42,35,40,27,56,40,40,23,40,28,40,34,40,40,32,80,41,-502,
79,49,32,40,42,35,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
80,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
81,49,32,40,43,34,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
82,49,32,40,42,34,40,37,56,40,40,27,40,20,40,34,40,40,35,80,34,-502,
83,49,32,40,43,35,40,27,56,40,40,23,40,28,40,34,40,40,32,80,41,-502,
84,49,31,40,43,35,40,27,55,40,40,24,40,28,40,34,40,40,33,80,41,-502,
85,49,32,40,42,34,40,26,56,40,40,27,40,27,40,33,40,40,33,80,41,-502,
86,49,32,40,43,34,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
87,49,32,40,42,35,40,27,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
88,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
89,46,35,40,42,34,40,37,56,40,40,27,40,20,40,34,40,40,35,80,34,-502,
90,46,35,40,42,34,40,37,56,40,40,27,40,20,40,34,40,40,35,80,34,-502,
91,49,32,40,42,34,40,37,56,40,40,27,40,20,40,34,40,40,32,80,37,-502,
92,49,32,40,42,34,40,37,56,40,40,27,40,20,40,34,40,40,32,80,37,-502,
93,49,31,40,42,35,40,26,57,40,40,24,40,28,40,34,40,40,33,80,41,-502,
94,49,31,40,43,35,40,27,55,40,40,24,40,28,40,34,40,40,33,80,41,-502,
95,49,32,40,42,35,40,27,56,40,40,24,40,28,40,34,40,40,32,80,41,-502,
96,49,32,40,42,34,40,25,56,40,40,27,40,28,40,33,40,40,33,80,41,-502,
97,49,32,40,42,36,40,26,56,40,40,23,40,29,40,34,40,40,32,80,41,-502,
