iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
1,58,20,26,43,71,27,44,2,23,17,3,33,80,40,53,40,40,40,76,60,-342,
2,25,9,40,32,75,40,59,23,39,38,23,40,66,38,28,40,20,40,69,55,-368,
3,60,20,29,51,80,1,51,40,40,15,4,36,70,40,50,40,21,40,53,60,-367,
4,60,20,32,2,80,35,60,26,33,30,53,0,80,26,50,40,22,40,50,60,-409,
5,60,25,40,29,14,40,15,41,40,19,47,40,80,40,37,21,40,40,80,52,-395,
6,60,25,40,29,14,40,15,41,40,19,47,40,80,40,37,21,40,40,80,52,-395,
7,45,40,40,52,55,40,52,36,27,11,47,15,80,24,8,40,40,40,80,28,-392,
8,60,20,32,2,80,35,60,26,40,30,53,1,80,25,60,40,9,40,50,57,-388,
9,34,40,34,56,46,40,28,41,40,40,49,40,36,16,60,40,36,19,69,36,-436,
10,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
11,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
12,43,1,24,47,80,40,32,60,40,40,14,40,73,40,49,30,40,40,37,30,-443,
13,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
14,43,1,24,47,80,40,32,60,40,40,14,40,73,40,49,30,40,40,37,30,-443,
15,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
16,44,0,24,49,80,40,31,60,40,40,14,40,71,40,49,30,40,40,38,30,-443,
17,44,0,24,47,80,40,31,60,40,40,14,40,73,40,49,30,40,40,38,30,-443,
18,44,0,24,47,80,40,31,60,40,40,14,40,73,40,49,30,40,40,38,30,-443,
19,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
20,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
21,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
22,44,0,24,44,80,40,31,60,40,40,14,40,73,40,49,30,40,40,38,33,-443,
23,43,1,20,48,80,40,31,60,36,40,15,40,73,39,48,30,40,40,43,33,-443,
24,43,1,20,48,80,40,31,60,36,40,15,40,73,39,48,30,40,40,43,33,-443,
25,44,0,24,47,80,40,31,60,40,40,14,40,73,40,49,30,40,40,38,30,-443,
26,43,1,20,47,80,40,31,60,36,40,14,40,74,40,47,30,40,40,43,34,-443,
27,44,0,24,44,80,40,31,60,40,40,14,40,73,40,49,33,40,40,38,30,-443,
28,44,0,24,47,80,40,31,60,40,40,14,40,73,40,48,30,40,40,38,31,-443,
29,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
30,44,0,24,47,80,40,31,60,40,40,14,40,73,40,49,30,40,40,38,30,-443,
31,43,1,20,48,80,40,31,60,35,40,15,40,74,40,47,30,40,40,43,33,-443,
32,44,0,24,47,80,40,31,60,40,40,14,40,73,40,49,30,40,40,38,30,-443,
33,44,0,24,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
34,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
35,44,0,23,46,80,40,31,60,40,40,15,40,73,40,49,30,40,40,39,30,-443,
36,44,0,23,47,80,40,30,60,40,40,14,40,74,40,49,31,40,40,38,30,-443,
37,43,1,20,48,80,40,31,60,36,40,15,40,72,40,47,30,40,40,44,33,-443,
38,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
39,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
40,43,1,20,48,80,40,31,60,37,40,14,40,73,40,47,30,40,40,43,33,-443,
41,43,1,19,48,80,40,32,60,35,40,15,40,73,40,47,31,40,40,43,33,-443,
42,43,1,20,48,80,40,31,60,37,40,14,40,73,40,47,30,40,40,43,33,-443,
43,44,0,23,47,80,40,31,60,40,40,14,40,70,40,49,33,40,40,39,30,-443,
44,43,1,20,48,80,40,30,60,36,40,15,40,74,40,47,30,40,40,43,33,-443,
45,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
46,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
47,43,1,20,48,80,40,31,60,37,40,14,40,73,40,47,30,40,40,43,33,-443,
48,43,1,20,48,80,40,32,60,35,40,15,40,74,39,47,30,40,40,43,33,-443,
49,44,0,24,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
50,43,1,20,48,80,40,31,60,36,40,15,40,73,40,47,30,40,40,43,33,-443,
51,44,0,24,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
52,44,0,23,47,80,40,31,60,40,40,14,40,70,40,49,33,40,40,39,30,-443,
53,44,0,24,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
54,43,1,20,49,80,40,31,60,36,40,15,40,72,40,47,30,40,40,43,33,-443,
55,44,0,23,47,80,40,31,60,40,40,14,40,70,40,49,33,40,40,39,30,-443,
56,45,1,26,41,80,40,31,60,40,39,14,40,73,40,48,40,40,40,34,28,-443,
57,44,0,24,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
58,43,1,20,48,80,40,31,60,36,40,14,40,74,40,47,31,40,40,42,33,-443,
59,43,1,20,49,80,40,31,60,36,40,15,40,72,40,47,30,40,40,43,33,-443,
60,40,2,20,48,80,40,31,60,36,40,12,40,80,39,46,30,40,40,43,33,-443,
61,44,0,24,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
62,44,1,20,48,78,40,31,60,36,40,15,40,80,40,45,31,40,35,43,33,-443,
63,44,0,24,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
64,43,1,20,48,80,40,30,60,36,40,15,40,73,40,47,30,40,40,43,34,-443,
65,43,1,23,49,80,40,31,57,36,40,16,40,72,39,47,31,40,40,42,33,-443,
66,43,0,25,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
67,44,0,23,47,80,40,31,60,40,40,14,40,70,40,49,33,40,40,39,30,-443,
68,43,0,25,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
69,44,0,23,47,80,40,31,60,40,40,14,40,70,40,49,33,40,40,39,30,-443,
70,43,1,20,48,80,40,31,60,36,40,14,40,74,40,47,31,40,40,42,33,-443,
71,43,1,20,48,80,40,31,60,36,40,14,40,74,40,47,31,40,40,42,33,-443,
72,43,3,24,44,80,40,31,56,40,36,14,40,80,40,48,33,40,40,38,30,-443,
73,43,1,20,49,80,40,32,60,36,40,14,40,73,40,47,31,40,40,42,32,-443,
74,43,1,20,49,80,40,32,60,36,40,14,40,73,40,47,31,40,40,42,32,-443,
75,43,0,25,47,80,40,30,60,40,36,15,40,80,40,47,30,40,40,38,29,-443,
76,43,0,25,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
77,43,1,19,48,80,40,31,60,36,40,14,40,74,40,47,31,40,40,43,33,-443,
78,43,0,25,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
79,43,0,25,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
80,43,0,25,47,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,29,-443,
81,43,0,25,47,80,40,30,60,40,36,15,40,80,40,47,30,40,40,38,29,-443,
82,44,0,23,47,80,40,31,60,40,40,14,40,70,40,49,33,40,40,39,30,-443,
83,43,0,25,46,80,40,30,60,40,36,14,40,80,40,48,30,40,40,38,30,-443,
