iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
243,25,24,21,80,36,60,27,32,9,47,40,80,9,44,40,40,27,80,37,-414,
343,25,24,21,80,36,60,27,32,9,47,40,80,9,44,40,40,27,80,37,-414,
439,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
539,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
639,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
739,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
839,36,40,16,80,13,51,51,40,20,17,28,58,40,46,40,34,40,70,41,-422,
939,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
1039,36,40,16,80,17,51,60,40,20,17,27,58,40,33,40,34,40,71,41,-422,
1139,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
1239,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
1339,36,40,15,80,19,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
1439,36,40,23,80,18,44,60,40,20,17,27,58,40,33,40,34,40,70,41,-434,
1539,36,39,16,80,18,51,60,40,20,17,27,59,40,33,40,34,40,70,41,-422,
1639,36,39,16,80,18,51,60,40,20,17,27,59,40,33,40,34,40,70,41,-422,
1739,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
1839,36,39,16,80,18,51,60,40,20,18,27,59,40,33,40,34,40,70,40,-422,
1938,36,39,16,80,18,51,60,40,20,17,27,59,40,33,40,35,40,70,41,-422,
2039,36,40,16,80,18,51,60,40,20,17,27,58,40,33,40,34,40,70,41,-422,
2138,36,39,16,80,18,51,60,40,20,17,27,59,40,33,40,35,40,70,41,-422,
2239,36,39,16,80,18,45,60,40,20,16,27,60,40,33,40,40,40,70,41,-422,
2339,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
2439,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
2539,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
2639,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
2739,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
2839,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
2939,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3039,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3139,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3239,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3339,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3439,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3539,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3639,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,64,39,-456,
3739,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
3839,36,40,16,80,17,52,48,40,20,21,28,69,40,33,40,37,40,66,38,-456,
3939,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,64,39,-456,
4039,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
4139,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
4239,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
4339,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
4439,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
4539,36,40,16,80,18,51,48,40,21,22,27,69,40,33,40,37,40,64,39,-456,
4639,36,21,16,80,18,53,49,40,20,22,27,69,40,38,40,36,40,78,38,-456,
4739,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
4839,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
4936,37,38,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,66,41,-456,
5039,36,40,16,80,18,52,48,40,20,22,27,69,40,33,38,38,40,65,39,-456,
5139,37,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,64,38,-456,
5239,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
5339,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
5439,37,40,16,80,29,52,48,40,20,22,27,69,40,33,40,26,40,64,38,-490,
5539,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
5639,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
5740,36,40,16,80,18,52,48,40,20,22,26,69,40,33,38,38,40,65,39,-456,
5839,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
5939,37,40,16,80,18,52,48,40,20,22,27,69,40,33,40,34,40,67,38,-456,
6039,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
6139,36,40,16,80,18,53,48,40,21,22,27,69,40,33,40,37,40,64,37,-456,
6236,37,38,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,66,41,-456,
6339,36,40,16,80,18,53,48,40,21,22,27,69,40,33,40,37,40,64,37,-456,
6439,38,40,16,80,18,52,48,40,20,22,27,66,40,35,40,36,40,65,38,-456,
6539,36,40,16,80,18,52,48,40,21,22,27,69,40,33,40,37,40,65,37,-456,
6639,36,40,16,80,18,52,48,40,20,22,28,68,39,33,40,37,40,66,38,-456,
6739,37,40,17,80,19,53,47,40,21,22,27,69,40,33,40,34,40,65,37,-456,
6838,36,40,16,80,18,53,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
6939,36,40,15,80,18,52,48,40,20,22,28,68,40,33,40,37,40,66,38,-456,
7036,37,38,16,80,18,52,48,40,23,22,27,69,40,33,40,34,40,66,41,-456,
7139,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
7239,36,40,16,80,18,53,48,40,21,22,27,70,40,33,40,36,40,64,37,-456,
7339,36,40,16,80,18,52,48,40,20,22,26,69,40,33,40,37,40,65,39,-456,
7439,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
7539,36,40,16,80,18,53,48,40,21,22,27,70,40,33,40,36,40,64,37,-456,
7639,37,40,16,80,18,52,48,40,20,22,27,69,40,33,40,36,40,65,38,-456,
7740,36,40,14,80,18,52,48,40,20,22,28,69,40,33,40,37,40,65,38,-456,
7840,36,37,15,80,18,51,60,40,20,22,27,70,40,33,40,26,40,64,41,-456,
7939,36,40,16,80,18,52,48,40,20,22,27,69,40,33,40,37,40,65,38,-456,
8036,36,40,16,80,21,53,47,40,20,22,26,69,40,33,40,37,40,65,39,-456,
8132,37,40,16,80,29,52,48,40,20,21,26,69,40,33,40,36,40,65,36,-458,
8232,37,40,16,80,29,52,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
8332,37,40,16,80,29,52,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
8432,37,40,16,80,29,52,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
8532,37,40,16,80,29,52,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
8632,37,40,16,80,29,52,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
8732,37,40,16,80,29,52,47,40,20,21,26,69,40,33,40,36,40,65,37,-458,
8832,37,40,16,80,29,52,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
8932,37,40,16,80,29,52,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
9032,37,40,16,80,29,52,47,40,21,21,26,69,40,33,40,36,40,65,36,-458,
9132,37,40,16,80,29,52,47,40,20,21,26,69,40,33,40,36,40,65,37,-458,
9232,37,40,16,80,29,52,47,40,21,21,26,69,40,33,40,36,40,65,36,-458,
9332,37,40,16,80,29,52,47,40,20,21,26,69,40,33,40,36,40,65,37,-458,
9432,36,40,16,80,29,53,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
9532,37,40,16,80,29,52,47,40,21,21,26,69,40,33,40,36,40,65,36,-458,
9632,34,40,16,80,29,52,47,40,20,21,26,69,40,33,40,40,40,65,36,-458,
9732,37,40,15,80,29,52,47,40,20,21,26,69,40,33,40,36,40,65,38,-458,
9832,36,40,16,80,29,53,48,40,20,23,25,70,40,33,38,36,40,65,36,-458,
9932,36,40,16,80,29,53,48,40,20,22,26,70,40,33,38,36,40,65,36,-458,
10032,37,40,16,80,29,51,47,40,20,22,26,69,40,33,40,36,40,65,37,-458,
10135,37,40,16,80,29,52,40,40,20,21,26,69,40,33,40,40,40,66,36,-490,
