iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
214,27,40,60,49,9,3,53,40,40,21,40,80,40,35,30,40,40,80,60,-386,
350,31,40,59,80,38,55,49,28,22,50,40,80,1,7,9,29,40,44,47,-392,
418,40,40,32,46,40,28,32,40,33,60,33,80,31,60,29,40,38,80,0,-445,
518,40,40,32,46,40,28,47,40,33,60,33,65,28,60,29,40,38,80,3,-445,
618,40,40,32,46,40,28,47,40,33,60,33,65,28,60,29,40,38,80,3,-445,
718,40,40,47,46,40,28,32,40,33,60,33,65,28,60,29,40,38,80,3,-445,
818,40,40,32,46,40,28,47,40,33,60,33,65,28,60,29,40,38,80,3,-445,
938,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,34,30,80,6,-452,
1038,40,40,43,80,40,0,43,40,20,22,28,80,40,55,40,35,30,80,6,-452,
1118,40,40,32,46,40,28,47,40,33,60,33,65,28,60,29,40,38,80,3,-445,
1218,40,40,32,46,40,28,47,40,33,60,33,65,28,60,29,40,38,80,3,-445,
1338,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,34,30,80,6,-452,
1438,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,5,-452,
1537,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,6,-452,
1638,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,5,-452,
1738,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,5,-452,
1838,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,5,-452,
1945,40,40,32,46,40,2,32,40,30,60,33,80,29,60,29,40,39,80,3,-452,
2045,40,40,32,46,40,2,32,40,30,60,33,80,29,60,29,40,39,80,3,-452,
2145,40,40,32,46,40,2,32,40,30,60,33,80,29,60,29,40,39,80,3,-452,
2238,40,40,43,80,40,0,43,40,20,21,28,80,40,56,40,35,30,80,6,-452,
2338,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,5,-452,
2445,40,40,32,46,40,2,32,40,30,60,33,80,29,34,29,40,40,80,28,-477,
2545,40,40,32,46,40,2,32,40,30,60,33,80,29,60,29,40,39,80,3,-452,
2638,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,5,-452,
2745,40,40,32,46,40,2,32,40,30,60,33,80,29,60,29,40,39,80,3,-452,
2838,40,40,43,80,40,0,43,40,20,22,28,80,40,56,40,35,30,80,5,-452,
2945,40,40,35,46,40,2,32,40,30,60,30,80,29,60,29,40,39,80,3,-452,
3045,40,40,35,46,40,2,32,40,31,60,29,80,29,60,29,40,39,80,3,-452,
3145,40,40,35,45,40,2,32,40,30,60,30,80,30,60,29,40,39,80,3,-452,
3245,40,40,32,46,40,3,32,40,29,60,33,80,29,60,29,40,39,80,3,-452,
3345,40,40,34,46,40,2,32,40,30,60,30,80,29,60,29,40,39,80,4,-452,
3445,40,40,35,47,40,2,32,40,29,60,30,80,28,60,29,40,40,80,3,-452,
3545,40,40,35,46,40,2,32,40,30,60,30,80,29,60,29,40,39,80,3,-452,
3645,40,40,35,45,40,2,32,40,30,60,30,80,30,60,29,40,39,80,3,-452,
3745,40,40,35,46,40,2,32,40,30,60,30,80,28,60,29,40,40,80,3,-452,
3845,40,40,35,46,40,2,32,40,31,60,29,80,29,60,29,40,39,80,3,-452,
3945,40,40,35,46,40,2,32,40,30,60,30,80,29,60,29,40,39,80,3,-452,
4045,40,40,36,46,40,2,32,40,1,60,30,80,28,60,29,40,40,80,31,-456,
4145,40,40,36,46,40,2,32,40,1,60,30,80,28,60,29,40,40,80,31,-456,
4245,40,40,35,46,40,5,32,40,30,60,30,80,26,60,29,40,39,80,3,-452,
4345,40,40,35,46,40,2,32,40,30,60,30,80,28,60,29,40,40,80,3,-452,
4445,40,40,31,46,40,2,31,36,30,60,34,80,29,60,33,40,40,80,3,-452,
4544,40,40,44,46,40,2,32,40,25,58,30,80,29,60,29,40,39,80,2,-452,
4650,40,40,35,45,40,2,32,40,30,60,25,80,30,60,29,40,39,80,3,-452,
4750,40,40,35,45,40,2,32,40,30,60,25,80,30,60,29,40,39,80,3,-452,
4850,40,40,35,45,40,2,32,40,30,60,25,80,30,60,29,40,39,80,3,-452,
4945,40,40,35,46,40,2,32,40,30,60,30,80,28,60,29,40,40,80,3,-452,
5045,40,40,35,46,40,2,32,40,30,60,30,80,28,60,29,40,40,80,3,-452,
5145,40,40,35,47,40,5,32,40,30,60,30,80,26,60,28,40,39,80,3,-452,
5245,40,40,35,45,40,2,33,40,29,60,31,80,30,60,28,40,39,80,3,-452,
5350,40,40,35,46,40,2,32,40,30,60,25,80,30,60,29,40,38,80,3,-452,
5445,40,40,35,45,40,2,31,40,29,60,31,80,30,60,30,40,40,80,2,-452,
5550,40,40,35,46,40,2,32,40,30,60,25,80,30,60,29,40,38,80,3,-452,
5645,40,40,35,46,40,2,32,40,30,60,30,80,28,60,29,40,40,80,3,-452,
5745,40,40,35,45,40,2,32,40,30,60,30,80,29,60,29,40,40,80,3,-452,
5850,40,40,35,44,40,2,33,40,30,60,25,80,30,60,29,40,39,80,3,-452,
5945,40,40,35,47,40,5,32,40,30,60,30,80,26,60,28,40,39,80,3,-452,
6045,40,40,35,46,40,2,32,40,30,60,30,80,28,60,29,40,40,80,3,-452,
6144,40,40,44,46,40,2,33,40,25,58,30,80,28,60,29,40,39,80,2,-452,
6245,40,40,35,45,40,5,32,40,30,60,30,80,26,60,29,40,40,80,3,-452,
6346,40,40,36,46,40,2,32,40,31,58,30,80,29,59,29,40,39,80,3,-452,
6445,40,40,32,46,40,29,35,40,30,60,30,80,29,60,2,40,39,80,3,-453,
6544,40,40,32,46,40,13,28,40,30,58,30,80,29,60,29,40,38,80,3,-452,
6646,40,40,35,45,40,2,32,39,30,60,30,80,29,60,30,40,40,80,2,-452,
6750,40,40,34,45,40,2,33,40,30,60,25,80,29,60,29,40,39,80,4,-452,
6845,40,40,35,46,40,2,32,40,29,60,31,80,28,60,29,40,40,80,3,-452,
6945,40,40,35,46,40,2,32,40,30,60,30,80,28,60,29,40,40,80,3,-452,
7045,40,40,35,46,40,2,32,40,30,60,30,23,28,60,30,40,39,80,60,-477,
7145,40,40,35,46,40,2,32,40,30,60,30,23,28,60,30,40,39,80,60,-477,
7245,40,40,35,46,40,2,32,40,30,60,30,23,28,60,30,40,39,80,60,-477,
7345,40,40,35,47,40,5,32,40,30,60,30,80,26,60,28,40,39,80,3,-452,
7445,40,40,36,47,40,2,32,40,30,60,29,80,29,59,29,40,39,80,3,-452,
7545,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
7645,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
7745,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
7845,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
7945,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
8045,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
8145,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
8245,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
8345,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
8445,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
8545,40,40,35,45,40,29,34,40,29,34,31,80,29,58,28,40,40,80,3,-477,
8645,40,36,35,44,40,29,34,40,34,34,31,80,29,58,28,40,40,80,3,-477,
8745,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
8845,40,36,35,44,40,29,34,40,34,34,31,80,29,58,28,40,40,80,3,-477,
8945,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9045,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9145,40,40,35,45,40,29,33,40,30,34,31,80,29,57,28,40,40,80,4,-477,
9245,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9345,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9445,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9545,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9645,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9745,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9845,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
9945,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
10045,40,40,32,45,40,30,34,40,29,34,31,80,29,58,29,40,40,80,4,-477,
10145,40,40,35,45,40,29,34,40,29,34,31,80,29,57,28,40,40,80,4,-477,
