iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
228,39,38,51,80,20,60,50,6,40,48,8,65,40,13,40,33,40,80,20,-322,
338,40,20,52,80,36,57,56,26,40,43,3,80,39,60,4,36,0,80,10,-361,
48,40,24,41,80,32,57,31,37,40,59,40,38,40,60,40,40,40,52,1,-445,
511,33,22,50,80,29,57,55,4,40,50,29,28,25,59,37,36,40,80,35,-447,
611,33,22,50,80,29,57,55,4,40,50,29,28,25,59,37,36,40,80,35,-447,
78,40,24,41,80,32,57,31,37,40,59,40,38,40,60,40,40,40,52,1,-445,
88,40,24,41,80,32,57,31,37,40,59,40,38,40,60,40,40,40,52,1,-445,
98,40,24,40,80,35,57,31,37,40,60,40,38,40,57,40,40,40,52,1,-445,
1010,33,22,50,80,29,57,55,3,40,53,29,28,26,52,37,40,40,80,36,-447,
1110,33,22,50,80,29,57,55,3,40,53,29,28,26,52,37,40,40,80,36,-447,
1210,33,22,50,80,29,57,55,3,40,53,29,28,26,52,37,40,40,80,36,-447,
1310,33,22,50,80,29,57,55,3,40,53,29,28,26,52,37,40,40,80,36,-447,
1410,33,22,50,80,29,57,55,3,40,53,29,28,26,52,37,40,40,80,36,-447,
1510,33,22,50,80,29,57,55,3,40,53,29,28,26,52,37,40,40,80,36,-447,
1610,33,22,50,80,29,57,55,3,40,53,29,28,26,52,37,40,40,80,36,-447,
1710,33,22,50,80,29,57,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
188,40,24,38,80,32,57,31,39,40,60,40,38,40,60,40,40,40,52,1,-445,
198,40,23,41,80,33,57,30,38,40,60,40,37,40,60,40,40,40,52,1,-445,
2010,33,22,51,80,29,56,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
2110,33,22,51,80,29,56,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
2210,33,22,51,80,29,56,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
2310,33,22,51,80,29,57,54,3,40,52,29,28,26,52,40,40,40,80,34,-447,
2410,33,22,51,80,29,56,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
2510,33,22,51,80,29,56,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
2610,33,22,51,80,29,56,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
2710,33,22,51,80,29,56,55,3,40,52,29,28,27,52,37,40,40,80,36,-447,
2811,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
2910,34,22,51,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,34,-447,
3010,33,22,51,80,29,56,55,3,40,52,29,28,27,53,36,40,40,80,36,-447,
3110,34,22,51,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,34,-447,
3211,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
3311,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
3411,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
3510,33,22,51,80,29,56,55,3,40,52,29,27,27,53,37,40,40,80,36,-447,
3611,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
3711,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
3811,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
3911,33,22,52,80,29,57,54,3,40,52,28,28,26,52,40,40,40,80,33,-447,
4011,33,22,52,80,29,56,54,3,40,52,28,28,26,53,40,40,40,80,33,-447,
4111,33,22,52,80,28,57,54,3,40,52,28,28,26,53,40,40,40,80,33,-447,
4211,33,22,52,80,28,57,54,3,40,52,28,28,26,53,40,40,40,80,33,-447,
4311,33,22,52,80,28,57,54,3,40,52,28,28,26,53,40,40,40,80,33,-447,
4411,33,22,52,80,28,57,54,3,40,52,28,28,26,53,40,40,40,80,33,-447,
