iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
232,18,40,23,80,40,20,50,40,28,29,40,80,40,47,40,40,26,31,54,-420,
349,40,40,42,80,35,23,60,29,40,41,11,80,40,51,13,25,3,44,54,-361,
456,33,9,33,9,40,54,56,40,1,60,38,80,40,22,40,19,40,80,50,-408,
541,30,15,36,49,40,60,30,36,8,50,30,80,40,29,40,40,6,80,60,-405,
641,30,15,36,49,40,60,30,36,8,50,30,80,40,29,40,40,6,80,60,-405,
735,40,40,53,52,40,50,10,40,15,46,31,80,38,38,40,40,25,80,7,-433,
841,30,12,27,49,40,60,41,36,8,50,30,80,40,34,36,40,6,80,60,-438,
947,40,24,30,55,40,27,44,40,40,4,14,80,40,60,35,40,40,80,20,-410,
1052,40,29,57,80,28,60,50,40,26,29,32,18,40,57,40,12,40,53,17,-427,
1147,40,24,30,55,40,36,45,40,40,4,14,80,40,60,33,40,40,80,12,-410,
1246,40,24,28,53,40,36,45,40,40,4,18,80,40,60,35,40,40,80,11,-410,
1334,40,40,53,52,40,50,11,40,15,46,31,80,38,38,40,40,25,80,7,-433,
1441,25,15,27,46,40,60,41,37,8,51,30,80,40,33,40,40,6,80,60,-413,
1545,40,14,57,80,40,60,60,40,40,25,35,71,40,9,7,13,40,47,37,-417,
1646,40,24,28,53,40,36,45,40,40,4,29,80,40,60,35,40,40,69,11,-443,
1745,40,14,57,80,40,60,60,40,40,25,35,71,40,9,7,13,40,47,37,-417,
1845,40,14,57,80,40,60,60,40,40,25,35,71,40,9,7,13,40,47,37,-417,
1949,39,40,0,80,14,31,48,40,35,45,28,80,28,47,40,12,40,80,24,-410,
2046,40,24,27,53,40,36,45,40,40,5,18,80,40,60,35,40,40,80,11,-410,
2146,40,24,31,52,40,27,45,40,40,4,18,80,40,60,40,40,40,80,13,-410,
2242,30,16,25,46,40,60,41,37,7,44,31,80,40,35,40,40,6,80,60,-438,
2342,30,16,25,46,40,60,41,37,7,44,31,80,40,35,40,40,6,80,60,-438,
2446,40,24,28,53,40,36,45,40,40,4,18,80,40,60,35,40,40,80,11,-410,
2546,40,24,28,53,40,36,45,40,40,4,18,80,40,60,35,40,40,80,11,-410,
2646,40,24,28,53,40,36,45,40,40,11,18,80,40,60,35,40,40,80,4,-410,
2746,40,24,28,53,40,36,45,40,40,4,18,80,40,60,35,40,40,80,11,-410,
2846,40,24,28,53,40,36,45,40,40,11,18,80,40,60,35,40,40,80,4,-410,
2946,40,24,28,53,40,36,46,40,40,3,18,80,40,60,35,40,40,80,11,-410,
