iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
253,35,40,60,70,40,36,51,40,18,50,38,6,23,41,21,40,40,80,16,-403,
30,27,40,51,80,40,36,54,30,40,59,28,80,40,38,40,40,6,12,59,-386,
449,40,18,28,48,31,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-450,
549,40,18,28,47,32,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-450,
649,40,18,28,47,31,47,60,40,3,50,40,80,40,33,2,40,40,80,32,-450,
749,40,18,28,48,31,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-450,
849,40,18,28,47,32,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-450,
949,40,18,28,47,32,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-450,
1049,40,18,28,47,32,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-450,
1149,40,18,28,47,32,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-450,
1249,40,18,28,48,32,46,60,40,2,50,40,80,40,33,2,40,40,80,32,-450,
1349,40,29,28,32,40,46,60,40,2,45,40,80,40,34,2,40,40,80,33,-457,
1450,40,18,28,48,32,46,60,40,1,50,40,80,40,33,2,40,40,80,32,-450,
1549,40,19,28,48,32,46,60,40,1,50,40,80,40,33,2,40,40,80,32,-457,
1649,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
1749,40,19,28,48,32,46,60,40,1,50,40,80,40,33,2,40,40,80,32,-457,
1849,40,19,28,48,32,46,60,40,1,50,40,80,40,33,2,40,40,80,32,-457,
1949,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2049,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2149,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2249,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2349,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2449,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2548,40,19,28,48,32,46,60,40,2,50,40,80,40,33,2,40,40,80,32,-457,
2649,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2749,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
2849,40,19,28,47,33,46,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
2948,40,19,29,48,31,46,60,39,2,50,40,80,40,34,2,40,40,80,32,-457,
3049,40,19,27,47,33,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
3148,40,19,28,49,31,46,60,40,2,50,40,80,40,33,2,40,40,80,32,-457,
3249,40,19,28,48,32,46,60,40,1,50,40,80,40,34,1,40,40,80,32,-457,
3348,40,19,28,49,31,46,60,40,2,50,40,80,40,33,2,40,40,80,32,-457,
3449,40,19,28,47,33,46,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
3548,40,19,28,47,32,46,60,40,2,50,40,80,40,34,2,40,40,80,32,-457,
3649,40,19,28,47,33,46,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
3749,40,19,28,47,33,46,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
3849,40,19,29,47,33,45,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
3949,40,19,28,47,33,46,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
4050,40,19,28,47,32,46,60,40,2,49,40,80,40,34,1,40,40,80,32,-457,
4149,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
4248,40,19,28,49,31,46,60,40,2,50,40,80,40,33,2,40,40,80,32,-457,
4353,40,19,28,47,32,46,60,40,2,46,40,80,40,34,1,40,40,80,32,-457,
4449,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
4549,40,19,28,47,33,46,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
4649,40,19,28,47,33,46,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
4749,40,20,28,47,32,46,32,40,29,50,40,80,40,34,1,40,40,80,32,-478,
4849,40,20,28,47,32,46,32,40,29,50,40,80,40,34,1,40,40,80,32,-478,
4949,40,20,28,47,32,46,32,40,29,50,40,80,40,34,1,40,40,80,32,-478,
5049,40,20,28,47,32,46,32,40,29,51,40,80,40,33,1,40,40,80,32,-478,
5149,40,20,28,47,32,46,32,40,29,51,40,80,40,33,1,40,40,80,32,-478,
5249,40,20,28,47,32,46,32,40,29,51,40,80,40,33,1,40,40,80,32,-478,
5349,40,20,28,47,32,46,32,40,29,51,40,80,40,33,1,40,40,80,32,-478,
5449,40,19,28,47,32,46,60,40,3,50,40,80,40,33,1,40,40,80,32,-457,
5549,40,20,28,47,35,46,60,40,2,50,40,80,40,33,0,40,40,80,30,-457,
5649,40,20,28,47,35,46,60,40,2,50,40,80,40,33,0,40,40,80,30,-457,
5749,40,19,28,47,32,46,60,40,3,50,40,80,40,33,1,40,40,80,32,-457,
5851,40,19,28,46,32,46,60,40,2,49,40,80,40,34,1,40,40,80,32,-457,
5949,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
6049,40,19,28,47,32,46,60,40,2,50,40,80,40,34,1,40,40,80,32,-457,
6148,40,20,28,47,32,47,60,40,2,50,40,80,40,34,0,40,40,80,32,-457,
