iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
1,32,40,19,60,67,40,5,8,40,8,29,40,80,27,44,40,40,40,80,60,-401,
2,53,10,20,28,80,40,45,52,40,14,44,40,80,40,50,40,40,40,9,34,-433,
3,60,40,31,24,63,2,58,40,6,24,53,40,80,18,60,31,40,25,80,25,-390,
4,8,40,17,36,55,40,54,38,40,8,56,38,80,40,49,15,21,38,69,58,-397,
5,53,10,20,27,80,40,45,54,40,14,44,40,80,40,50,40,40,40,9,34,-433,
6,53,10,20,27,80,40,45,54,40,14,44,40,80,40,50,40,40,40,9,34,-433,
7,53,10,20,27,80,40,45,54,40,14,44,40,80,40,50,40,40,40,9,34,-433,
8,53,10,20,28,80,40,45,55,40,14,44,40,80,40,53,40,40,40,9,29,-433,
9,41,40,38,55,37,40,60,37,4,40,27,40,46,27,54,40,40,22,80,32,-479,
10,41,40,38,55,36,40,60,37,4,40,27,40,46,27,54,40,40,23,80,32,-479,
11,41,40,38,55,36,40,60,37,4,40,27,40,46,27,54,40,40,23,80,32,-479,
12,41,40,40,55,37,40,60,37,4,37,27,40,46,27,54,40,40,23,80,32,-479,
13,41,40,40,55,37,40,60,37,4,37,27,40,46,27,54,40,40,23,80,32,-479,
14,41,40,40,55,37,40,60,37,4,37,27,40,46,27,54,40,40,23,80,32,-479,
15,42,40,38,54,36,40,60,37,5,40,26,40,46,27,54,40,40,23,80,32,-479,
16,41,40,40,55,37,40,60,37,4,37,27,40,46,27,54,40,40,23,80,32,-479,
17,41,40,40,55,37,40,60,37,4,37,27,40,46,27,54,40,40,23,80,32,-479,
18,42,40,38,54,36,40,60,37,5,40,26,40,46,27,54,40,40,23,80,32,-479,
19,42,40,38,54,36,40,60,37,5,40,26,40,46,27,54,40,40,23,80,32,-479,
20,42,40,38,54,36,40,60,37,5,40,26,40,46,27,54,40,40,23,80,32,-479,
21,42,40,38,54,36,40,60,37,5,40,26,40,46,27,54,40,40,23,80,32,-479,
22,41,40,40,54,38,40,60,37,3,37,27,40,46,27,54,40,40,24,80,32,-479,
23,42,40,38,54,36,40,60,37,5,40,26,40,46,27,54,40,40,23,80,32,-479,
24,42,40,38,54,36,40,60,37,5,40,26,40,46,27,54,40,40,23,80,32,-479,
25,41,40,40,54,38,40,60,37,3,37,27,40,46,27,54,40,40,24,80,32,-479,
26,53,9,19,28,80,40,45,54,40,14,44,40,80,40,50,40,40,40,9,35,-433,
27,42,40,38,55,35,40,60,37,5,40,27,37,47,27,53,40,40,24,80,33,-479,
28,42,40,38,55,35,40,60,37,5,40,27,37,47,27,53,40,40,24,80,33,-479,
29,42,40,38,55,35,40,60,37,5,40,27,37,47,27,53,40,40,24,80,33,-479,
30,41,40,40,57,37,40,60,37,3,34,27,40,46,28,54,40,40,24,80,32,-479,
