iteration\bike_number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,, fitness_number,
1,53,40,37,47,80,9,42,45,40,23,50,2,80,34,14,40,22,40,80,19,-377,
2,5,40,40,60,40,39,36,35,40,40,25,40,80,38,28,25,40,18,80,51,-377,
3,5,40,40,60,40,39,36,35,40,40,25,40,80,38,28,25,40,18,80,51,-377,
4,49,40,0,41,80,40,56,48,32,36,58,40,80,28,28,7,40,40,46,11,-413,
5,60,40,40,9,0,38,48,48,40,40,15,40,80,31,35,40,30,30,76,60,-444,
6,47,14,40,1,80,40,46,40,20,6,31,38,80,40,43,40,27,34,80,53,-421,
7,11,34,40,28,48,40,33,41,40,38,27,40,77,26,57,40,29,34,77,40,-470,
8,11,34,40,28,48,40,33,41,40,38,27,40,77,26,57,40,29,34,77,40,-470,
9,11,34,40,28,48,40,38,41,40,40,27,40,74,26,57,33,28,37,77,41,-470,
10,11,34,40,28,48,40,33,41,40,38,27,40,77,26,57,40,29,34,77,40,-470,
11,11,34,40,28,48,40,38,41,40,40,27,40,74,26,57,33,28,37,77,41,-470,
12,11,34,40,28,48,40,38,41,40,40,27,40,74,26,57,33,28,37,77,41,-470,
13,11,34,40,28,48,40,38,41,40,40,27,40,74,26,57,33,28,37,77,41,-470,
14,11,34,40,28,51,40,38,41,40,40,26,40,74,25,57,33,27,37,77,41,-470,
15,11,34,40,28,48,40,38,41,40,40,27,40,74,26,57,33,28,37,77,41,-470,
16,11,34,40,28,48,40,38,41,40,40,27,40,74,26,57,33,28,37,77,41,-470,
17,11,34,40,28,48,40,38,41,40,40,27,40,74,26,57,33,28,37,77,41,-470,
18,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
19,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
20,6,40,40,13,80,37,17,38,40,40,22,40,67,40,50,40,40,40,80,30,-433,
21,4,35,40,28,48,40,38,41,40,40,27,40,80,26,56,33,29,37,77,41,-470,
22,11,34,40,28,48,40,38,42,40,40,26,40,74,26,57,33,28,37,77,41,-470,
23,11,34,40,28,48,40,38,42,40,40,26,40,74,26,57,33,28,37,77,41,-470,
24,11,34,40,28,49,40,38,42,40,40,27,40,74,26,56,33,28,36,77,41,-470,
25,11,34,40,28,49,40,38,42,40,40,27,40,74,26,56,33,28,36,77,41,-470,
26,11,34,40,28,49,40,38,42,40,40,27,40,74,26,56,33,28,36,77,41,-470,
27,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
28,11,34,40,28,49,40,38,42,40,40,27,40,74,26,56,33,29,35,77,41,-470,
29,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
30,7,40,40,13,80,39,17,38,40,40,21,40,64,40,51,40,40,40,80,30,-433,
31,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
32,6,40,40,12,80,40,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
33,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
34,6,40,40,13,80,39,14,38,40,40,25,40,64,40,51,40,40,40,80,30,-433,
35,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
36,7,40,40,13,80,39,17,38,40,40,21,40,64,40,51,40,40,40,80,30,-433,
37,7,40,40,13,80,39,17,38,40,40,21,40,64,40,51,40,40,40,80,30,-433,
38,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
39,6,40,40,13,80,40,17,38,40,40,21,40,64,40,51,40,40,40,80,30,-433,
40,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
41,4,40,40,13,80,38,17,39,40,40,21,40,64,40,52,39,40,40,80,33,-433,
42,7,40,40,13,80,39,17,38,40,40,21,40,64,40,51,40,40,40,80,30,-433,
43,7,40,40,13,80,39,17,38,40,40,21,40,64,40,51,40,40,40,80,30,-433,
44,6,40,40,13,80,39,17,38,40,40,22,40,64,40,51,40,40,40,80,30,-433,
45,6,40,40,13,80,39,18,37,40,40,22,40,64,40,51,40,40,40,80,30,-433,
